Time (s)	Channel 1 (V)
-0.00032603454545454547	0.025643872365598196
-0.0003260145454545455	0.04201847273036765
-0.0003259945454545455	0.03292147252771795
-0.0003259745454545455	0.022005072284558176
-0.00032595454545454545	0.04019907268980462
-0.00032593454545454546	0.022005072284538317
-0.0003259145454545455	0.018366272203478442
-0.0003258945454545455	0.031102072487188014
-0.0003258745454545455	0.04019907268983771
-0.00032585454545454545	0.03656027260877121
-0.00032583454545454546	0.03292147252771795
-0.00032581454545454547	0.03292147252771795
-0.0003257945454545455	0.022005072284538317
-0.0003257745454545455	0.029282672446658074
-0.0003257545454545455	0.03474087256823796
-0.00032573454545454546	0.027463272406121515
-0.00032571454545454547	0.023824472325068256
-0.0003256945454545455	0.03292147252771795
-0.0003256745454545455	0.025643872365598196
-0.0003256545454545455	0.023824472325071566
-0.00032563454545454546	0.03474087256823465
-0.00032561454545454547	0.027463272406128135
-0.0003255945454545455	0.03292147252771795
-0.0003255745454545455	0.029282672446658074
-0.0003255545454545455	0.025643872365604815
-0.00032553454545454545	0.0365602726087679
-0.00032551454545454546	0.031102072487188014
-0.0003254945454545455	0.025643872365598196
-0.0003254745454545455	0.029282672446658074
-0.0003254545454545455	0.016546872162948503
-0.00032543454545454545	0.02746327240609504
-0.00032541454545454546	0.009269272000828747
-0.00032539454545454547	0.031102072487188014
-0.0003253745454545455	0.03292147252771795
-0.0003253545454545455	0.027463272406128135
-0.0003253345454545455	0.025643872365601506
-0.00032531454545454546	0.031102072487188014
-0.00032529454545454547	0.03292147252771795
-0.0003252745454545455	0.023824472325068256
-0.0003252545454545455	0.022005072284538317
-0.0003252345454545455	0.025643872365591576
-0.00032521454545454546	0.03292147252771464
-0.00032519454545454547	0.031102072487188014
-0.0003251745454545455	0.012908072081888624
-0.0003251545454545455	0.04019907268983771
-0.0003251345454545455	0.02564387236562467
-0.00032511454545454545	0.0401990726898344
-0.00032509454545454546	0.03837967264930777
-0.0003250745454545455	0.031102072487188014
-0.0003250545454545455	0.031102072487188014
-0.0003250345454545455	0.029282672446661384
-0.00032501454545454545	0.04201847273035772
-0.00032499454545454546	0.03656027260877783
-0.00032497454545454547	0.03292147252771795
-0.0003249545454545455	0.04019907268983771
-0.0003249345454545455	0.04747667285195746
-0.0003249145454545455	0.02564387236563791
-0.00032489454545454546	0.03837967264930777
-0.00032487454545454547	0.016546872162948503
-0.0003248545454545455	0.031102072487188014
-0.0003248345454545455	0.031102072487188014
-0.0003248145454545455	0.03474087256824127
-0.00032479454545454546	0.016546872162968358
-0.00032477454545454547	0.027463272406128135
-0.0003247545454545455	0.031102072487188014
-0.0003247345454545455	0.029282672446658074
-0.0003247145454545455	0.014727472122445039
-0.00032469454545454545	0.03656027260876128
-0.00032467454545454547	0.027463272406128135
-0.0003246545454545455	0.03292147252771795
-0.0003246345454545455	0.03656027260877783
-0.0003246145454545455	0.020185672244038166
-0.00032459454545454545	0.031102072487201253
-0.00032457454545454546	0.03837967264930777
-0.0003245545454545455	0.04201847273036765
-0.0003245345454545455	0.0492960728924874
-0.0003245145454545455	0.03292147252771795
-0.00032449454545454545	0.0474766728519376
-0.00032447454545454546	0.03656027260877783
-0.00032445454545454547	0.02018567224400838
-0.0003244345454545455	0.027463272406128135
-0.0003244145454545455	0.03474087256824789
-0.0003243945454545455	0.03656027260877452
-0.00032437454545454546	0.03474087256823465
-0.00032435454545454547	0.027463272406128135
-0.0003243345454545455	0.03292147252771795
-0.0003243145454545455	0.016546872162948503
-0.0003242945454545455	0.04019907268979468
-0.00032427454545454546	0.027463272406134755
-0.00032425454545454547	0.031102072487188014
-0.0003242345454545455	0.05111547293301734
-0.0003242145454545455	0.027463272406128135
-0.0003241945454545455	0.031102072487181394
-0.00032417454545454545	0.01836627220348837
-0.00032415454545454546	0.023824472325068256
-0.0003241345454545455	0.025643872365598196
-0.0003241145454545455	0.04019907268983771
-0.0003240945454545455	0.027463272406128135
-0.00032407454545454545	0.04383787277088765
-0.00032405454545454546	0.03837967264930777
-0.00032403454545454547	0.029282672446658074
-0.0003240145454545455	0.029282672446658074
-0.0003239945454545455	0.022005072284538317
-0.0003239745454545455	0.012908072081905171
-0.00032395454545454546	0.022005072284568102
-0.00032393454545454547	0.03837967264930777
-0.0003239145454545455	0.023824472325068256
-0.0003238945454545455	0.029282672446658074
-0.0003238745454545455	0.031102072487184704
-0.00032385454545454546	0.023824472325081496
-0.00032383454545454547	0.031102072487188014
-0.0003238145454545455	0.012908072081888624
-0.0003237945454545455	0.025643872365598196
-0.0003237745454545455	0.029282672446651455
-0.00032375454545454545	0.03292147252771133
-0.00032373454545454546	0.029282672446658074
-0.0003237145454545455	0.018366272203478442
-0.0003236945454545455	0.023824472325068256
-0.0003236745454545455	0.031102072487188014
-0.00032365454545454545	0.04929607289248409
-0.00032363454545454546	0.04747667285195746
-0.00032361454545454547	0.03656027260877783
-0.0003235945454545455	0.03292147252771795
-0.0003235745454545455	0.04565727281142752
-0.0003235545454545455	0.02382447232510797
-0.00032353454545454546	0.009269272000828747
-0.00032351454545454547	0.03656027260877783
-0.0003234945454545455	0.023824472325068256
-0.0003234745454545455	0.04383787277089758
-0.0003234545454545455	0.04019907268984433
-0.00032343454545454546	0.023824472325078186
-0.00032341454545454547	0.029282672446658074
-0.0003233945454545455	0.025643872365598196
-0.0003233745454545455	0.022005072284538317
-0.0003233545454545455	0.025643872365591576
-0.00032333454545454545	0.031102072487191323
-0.00032331454545454546	0.03292147252771795
-0.0003232945454545455	0.03474087256824789
-0.0003232745454545455	0.018366272203478442
-0.0003232545454545455	0.016546872162951812
-0.00032323454545454545	0.023824472325074876
-0.00032321454545454546	0.027463272406128135
-0.00032319454545454547	0.029282672446658074
-0.0003231745454545455	0.025643872365598196
-0.0003231545454545455	0.02018567224400838
-0.0003231345454545455	0.031102072487168154
-0.00032311454545454546	0.03474087256824789
-0.00032309454545454547	0.03837967264930777
-0.0003230745454545455	0.031102072487188014
-0.0003230545454545455	0.029282672446658074
-0.0003230345454545455	0.03292147252771133
-0.00032301454545454546	0.02018567224400176
-0.00032299454545454547	0.016546872162948503
-0.0003229745454545455	0.03656027260877783
-0.0003229545454545455	0.027463272406128135
-0.0003229345454545455	0.04201847273034118
-0.00032291454545454545	0.04383787277088103
-0.00032289454545454547	0.03474087256824789
-0.0003228745454545455	0.031102072487188014
-0.0003228545454545455	0.029282672446658074
-0.0003228345454545455	0.03656027260876459
-0.00032281454545454545	0.04201847273034779
-0.00032279454545454546	0.031102072487188014
-0.0003227745454545455	0.03474087256824789
-0.0003227545454545455	0.014727472122418563
-0.0003227345454545455	0.025643872365598196
-0.00032271454545454545	0.02564387236562136
-0.00032269454545454546	0.03837967264930777
-0.00032267454545454547	0.04201847273036765
-0.0003226545454545455	0.03292147252771795
-0.0003226345454545455	0.04565727281142752
-0.0003226145454545455	0.02928267244668786
-0.00032259454545454546	0.02018567224401831
-0.00032257454545454547	0.025643872365598196
-0.0003225545454545455	0.03474087256824789
-0.0003225345454545455	0.04383787277089758
-0.0003225145454545455	0.02928267244668455
-0.00032249454545454546	0.04383787277088103
-0.00032247454545454547	0.03474087256824789
-0.0003224545454545455	0.03292147252771795
-0.0003224345454545455	0.03656027260877783
-0.0003224145454545455	0.03292147252772457
-0.00032239454545454545	0.031102072487181394
-0.00032237454545454546	0.027463272406128135
-0.0003223545454545455	0.03837967264930777
-0.0003223345454545455	0.04201847273036765
-0.0003223145454545455	0.023824472325068256
-0.00032229454545454545	0.04383787277088434
-0.00032227454545454546	0.03656027260877783
-0.00032225454545454547	0.04019907268983771
-0.0003222345454545455	0.031102072487188014
-0.0003222145454545455	0.03474087256824789
-0.0003221945454545455	0.04929607289246092
-0.00032217454545454546	0.05111547293297101
-0.00032215454545454547	0.025643872365598196
-0.0003221345454545455	0.022005072284538317
-0.0003221145454545455	0.014727472122418563
-0.0003220945454545455	0.04201847273031801
-0.00032207454545454546	0.025643872365598196
-0.00032205454545454547	0.025643872365598196
-0.0003220345454545455	0.031102072487188014
-0.0003220145454545455	0.03656027260877783
-0.0003219945454545455	0.04019907268983109
-0.00032197454545454545	0.022005072284558173
-0.00032195454545454546	0.03292147252771795
-0.0003219345454545455	0.02018567224400838
-0.0003219145454545455	0.04019907268983771
-0.0003218945454545455	0.02018567224400838
-0.00032187454545454545	0.027463272406138065
-0.00032185454545454546	0.03292147252771795
-0.00032183454545454547	0.022005072284538317
-0.0003218145454545455	0.03474087256824789
-0.0003217945454545455	0.03837967264930777
-0.0003217745454545455	0.02564387236562136
-0.00032175454545454546	0.031102072487188014
-0.00032173454545454547	0.03656027260877783
-0.0003217145454545455	0.03292147252771795
-0.0003216945454545455	0.03656027260877783
-0.0003216745454545455	0.031102072487197943
-0.00032165454545454546	0.01836627220348506
-0.00032163454545454547	0.022005072284538317
-0.0003216145454545455	0.025643872365598196
-0.0003215945454545455	0.027463272406128135
-0.0003215745454545455	0.03837967264928791
-0.00032155454545454545	0.03474087256824789
-0.00032153454545454546	0.03474087256824789
-0.0003215145454545455	0.03474087256824789
-0.0003214945454545455	0.031102072487188014
-0.0003214745454545455	0.029282672446661384
-0.00032145454545454545	0.04383787277084463
-0.00032143454545454546	0.014727472122418563
-0.00032141454545454547	0.018366272203478442
-0.0003213945454545455	0.031102072487188014
-0.0003213745454545455	0.03837967264930777
-0.0003213545454545455	0.04929607289246754
-0.00032133454545454546	0.03837967264930777
-0.00032131454545454547	0.03656027260877783
-0.0003212945454545455	0.04747667285195746
-0.0003212745454545455	0.03474087256824789
-0.0003212545454545455	0.029282672446668004
-0.00032123454545454546	0.04383787277086779
-0.00032121454545454547	0.027463272406128135
-0.0003211945454545455	0.029282672446658074
-0.0003211745454545455	0.03837967264930777
-0.0003211545454545455	0.04201847273036103
-0.00032113454545454546	0.03292147252772126
-0.00032111454545454547	0.03474087256824789
-0.0003210945454545455	0.03292147252771795
-0.0003210745454545455	0.03837967264930777
-0.0003210545454545455	0.04201847273036103
-0.00032103454545454545	0.04929607289243445
-0.00032101454545454546	0.02018567224400838
-0.0003209945454545455	0.012908072081888624
-0.0003209745454545455	0.04019907268983771
-0.0003209545454545455	0.02018567224400838
-0.00032093454545454545	0.029282672446654764
-0.00032091454545454546	0.027463272406128135
-0.00032089454545454547	0.014727472122418563
-0.0003208745454545455	0.031102072487188014
-0.0003208545454545455	0.04201847273036765
-0.0003208345454545455	0.03656027260878776
-0.00032081454545454546	0.031102072487184704
-0.00032079454545454547	0.029282672446658074
-0.0003207745454545455	0.023824472325068256
-0.0003207545454545455	0.02018567224400838
-0.0003207345454545455	0.032921472527694784
-0.00032071454545454546	0.03474087256824127
-0.00032069454545454547	0.031102072487188014
-0.0003206745454545455	0.027463272406128135
-0.0003206545454545455	0.04019907268983771
-0.0003206345454545455	0.04201847273036434
-0.00032061454545454545	0.03474087256824458
-0.00032059454545454546	0.03292147252771795
-0.0003205745454545455	0.029282672446658074
-0.0003205545454545455	0.04201847273036765
-0.0003205345454545455	0.02018567224400838
-0.00032051454545454545	0.027463272406141374
-0.00032049454545454546	0.03474087256824789
-0.00032047454545454547	0.03292147252771795
-0.0003204545454545455	0.03837967264930777
-0.0003204345454545455	0.03292147252771795
-0.0003204145454545455	0.0420184727303511
-0.00032039454545454546	0.020185672244038166
-0.00032037454545454547	0.03656027260877783
-0.0003203545454545455	0.03474087256824789
-0.0003203345454545455	0.03292147252771795
-0.0003203145454545455	0.04383787277087772
-0.00032029454545454546	0.03656027260877452
-0.00032027454545454547	0.03474087256824789
-0.0003202545454545455	0.029282672446658074
-0.0003202345454545455	0.025643872365598196
-0.0003202145454545455	0.027463272406124825
-0.00032019454545454545	0.022005072284587958
-0.00032017454545454546	0.0492960728924874
-0.0003201545454545455	0.03656027260877783
-0.0003201345454545455	0.04383787277089758
-0.0003201145454545455	0.0383796726493177
-0.00032009454545454545	0.03474087256824127
-0.00032007454545454546	0.031102072487188014
-0.00032005454545454547	0.022005072284538317
-0.0003200345454545455	0.027463272406128135
-0.0003200145454545455	0.04383787277089758
-0.0003199945454545455	0.03656027260879107
-0.00031997454545454546	0.025643872365598196
-0.00031995454545454547	0.03292147252771795
-0.0003199345454545455	0.04201847273036765
-0.0003199145454545455	0.03292147252771795
-0.0003198945454545455	0.03474087256824458
-0.00031987454545454546	0.02746327240614468
-0.00031985454545454547	0.03656027260877783
-0.0003198345454545455	0.027463272406128135
-0.0003198145454545455	0.03656027260877783
-0.0003197945454545455	0.03837967264930446
-0.00031977454545454545	0.04383787277088434
-0.00031975454545454546	0.03656027260877783
-0.0003197345454545455	0.03656027260877783
-0.0003197145454545455	0.031102072487188014
-0.0003196945454545455	0.04565727281140104
-0.00031967454545454545	0.04383787277091413
-0.00031965454545454546	0.05293487297354728
-0.00031963454545454547	0.03474087256824789
-0.0003196145454545455	0.04019907268983771
-0.0003195945454545455	0.0492960728924874
-0.0003195745454545455	0.03837967264932763
-0.00031955454545454546	0.04383787277089758
-0.00031953454545454547	0.04383787277089758
-0.0003195145454545455	0.04019907268983771
-0.0003194945454545455	0.03837967264930777
-0.0003194745454545455	0.02564387236562136
-0.00031945454545454546	0.022005072284554863
-0.00031943454545454547	0.031102072487188014
-0.0003194145454545455	0.029282672446658074
-0.0003193945454545455	0.03474087256824789
-0.0003193745454545455	0.03837967264930115
-0.00031935454545454546	0.029282672446704405
-0.00031933454545454547	0.05475427301407722
-0.0003193145454545455	0.0492960728924874
-0.0003192945454545455	0.03656027260877783
-0.0003192745454545455	0.031102072487197943
-0.00031925454545454545	0.023824472325074876
-0.00031923454545454546	0.027463272406128135
-0.0003192145454545455	0.03837967264930777
-0.0003191945454545455	0.029282672446658074
-0.0003191745454545455	0.03474087256824789
-0.00031915454545454545	0.029282672446664694
-0.00031913454545454546	0.03292147252771795
-0.00031911454545454547	0.03292147252771795
-0.0003190945454545455	0.03292147252771795
-0.0003190745454545455	0.04383787277089758
-0.0003190545454545455	0.02746327240615792
-0.00031903454545454546	0.0474766728519376
-0.00031901454545454547	0.03656027260877783
-0.0003189945454545455	0.027463272406128135
-0.0003189745454545455	0.04201847273036765
-0.0003189545454545455	0.0329214725277345
-0.00031893454545454546	0.03837967264927798
-0.00031891454545454547	0.022005072284538317
-0.0003188945454545455	0.03474087256824789
-0.0003188745454545455	0.04019907268983771
-0.0003188545454545455	0.04201847273036434
-0.00031883454545454545	0.03292147252774112
-0.00031881454545454546	0.04565727281142752
-0.0003187945454545455	0.031102072487188014
-0.0003187745454545455	0.03292147252771795
-0.0003187545454545455	0.03837967264930777
-0.00031873454545454545	0.022005072284561483
-0.00031871454545454546	0.03474087256824789
-0.00031869454545454547	0.02018567224400838
-0.0003186745454545455	0.016546872162948503
-0.0003186545454545455	0.02018567224400838
-0.0003186345454545455	0.025643872365588266
-0.00031861454545454546	0.04019907268983109
-0.00031859454545454547	0.03656027260877783
-0.0003185745454545455	0.03656027260877783
-0.0003185545454545455	0.04201847273036765
-0.0003185345454545455	0.03837967264931439
-0.00031851454545454546	0.02564387236561474
-0.00031849454545454547	0.03474087256824789
-0.0003184745454545455	0.016546872162948503
-0.0003184545454545455	0.04019907268983771
-0.0003184345454545455	0.04019907268983771
-0.00031841454545454545	0.03474087256824127
-0.00031839454545454546	0.031102072487188014
-0.0003183745454545455	0.012908072081888624
-0.0003183545454545455	0.018366272203478442
-0.0003183345454545455	0.023824472325058327
-0.00031831454545454545	0.029282672446658074
-0.00031829454545454546	0.029282672446658074
-0.00031827454545454547	0.03292147252771795
-0.0003182545454545455	0.031102072487188014
-0.0003182345454545455	0.02018567224400838
-0.0003182145454545455	0.031102072487168154
-0.00031819454545454546	0.03656027260877783
-0.00031817454545454547	0.03837967264930777
-0.0003181545454545455	0.027463272406128135
-0.0003181345454545455	0.02018567224400838
-0.0003181145454545455	0.027463272406114896
-0.00031809454545454546	0.03292147252773781
-0.00031807454545454547	0.04383787277089758
-0.0003180545454545455	0.04019907268983771
-0.0003180345454545455	0.03292147252771795
-0.0003180145454545455	0.0420184727303511
-0.00031799454545454545	0.022005072284554863
-0.00031797454545454547	0.031102072487188014
-0.0003179545454545455	0.04383787277089758
-0.0003179345454545455	0.03656027260877783
-0.0003179145454545455	0.03656027260877783
-0.00031789454545454545	0.03656027260879769
-0.00031787454545454546	0.04747667285195746
-0.0003178545454545455	0.027463272406128135
-0.0003178345454545455	0.03474087256824789
-0.0003178145454545455	0.05111547293301734
-0.0003177945454545455	0.04383787277091082
-0.00031777454545454546	0.03656027260877783
-0.00031775454545454547	0.023824472325068256
-0.0003177345454545455	0.022005072284538317
-0.0003177145454545455	0.04565727281142752
-0.0003176945454545455	0.03474087256826775
-0.00031767454545454546	0.03474087256824789
-0.00031765454545454547	0.03474087256824789
-0.0003176345454545455	0.018366272203478442
-0.0003176145454545455	0.027463272406128135
-0.0003175945454545455	0.022005072284548247
-0.00031757454545454546	0.020185672244031547
-0.00031755454545454547	0.03292147252771795
-0.0003175345454545455	0.03837967264930777
-0.0003175145454545455	0.03837967264930777
-0.0003174945454545455	0.03837967264930777
-0.00031747454545454545	0.04929607289247085
-0.00031745454545454546	0.04019907268983771
-0.0003174345454545455	0.03474087256824789
-0.0003174145454545455	0.04565727281142752
-0.0003173945454545455	0.03292147252771795
-0.00031737454545454545	0.0329214725277345
-0.00031735454545454546	0.04201847273036765
-0.00031733454545454547	0.03292147252771795
-0.0003173145454545455	0.04383787277089758
-0.0003172945454545455	0.04201847273036765
-0.0003172745454545455	0.03474087256826113
-0.00031725454545454546	0.04383787277089427
-0.00031723454545454547	0.04201847273036765
-0.0003172145454545455	0.05111547293301734
-0.0003171945454545455	0.027463272406128135
-0.0003171745454545455	0.03837967264928791
-0.00031715454545454546	0.029282672446654764
-0.00031713454545454547	0.027463272406128135
-0.0003171145454545455	0.031102072487188014
-0.0003170945454545455	0.025643872365598196
-0.0003170745454545455	0.03656027260875797
-0.00031705454545454545	0.031102072487171468
-0.00031703454545454546	0.022005072284538317
-0.0003170145454545455	0.029282672446658074
-0.0003169945454545455	0.03656027260877783
-0.0003169745454545455	0.03292147252771795
-0.00031695454545454545	0.0420184727303511
-0.00031693454545454546	0.03292147252771795
-0.00031691454545454547	0.025643872365598196
-0.0003168945454545455	0.04019907268983771
-0.0003168745454545455	0.03837967264930777
-0.0003168545454545455	0.029282672446674624
-0.00031683454545454546	0.025643872365598196
-0.00031681454545454547	0.04019907268983771
-0.0003167945454545455	0.04383787277089758
-0.0003167745454545455	0.03292147252771795
-0.0003167545454545455	0.0420184727303511
-0.00031673454545454546	0.031102072487197943
-0.00031671454545454547	0.03656027260877783
-0.0003166945454545455	0.04019907268983771
-0.0003166745454545455	0.016546872162948503
-0.0003166545454545455	0.03656027260874142
-0.00031663454545454545	0.05475427301406067
-0.00031661454545454546	0.04565727281142752
-0.0003165945454545455	0.029282672446658074
-0.0003165745454545455	0.02018567224400838
-0.0003165545454545455	0.018366272203481752
-0.00031653454545454545	0.0329214725277345
-0.00031651454545454546	0.04201847273036765
-0.00031649454545454547	0.05475427301407722
-0.0003164745454545455	0.03837967264930777
-0.0003164545454545455	0.05111547293301734
-0.0003164345454545455	0.03474087256827768
-0.00031641454545454546	0.03292147252771795
-0.00031639454545454547	0.058393073095137096
-0.0003163745454545455	0.03837967264930777
-0.0003163545454545455	0.027463272406128135
-0.0003163345454545455	0.03292147252770802
-0.00031631454545454546	0.029282672446648145
-0.00031629454545454547	0.023824472325068256
-0.0003162745454545455	0.03292147252771795
-0.0003162545454545455	0.025643872365598196
-0.0003162345454545455	0.022005072284544937
-0.00031621454545454545	0.025643872365608125
-0.00031619454545454547	0.031102072487188014
-0.0003161745454545455	0.031102072487188014
-0.0003161545454545455	0.025643872365598196
-0.0003161345454545455	0.025643872365598196
-0.00031611454545454545	0.04383787277089758
-0.00031609454545454546	0.04383787277089758
-0.0003160745454545455	0.03837967264930777
-0.0003160545454545455	0.031102072487188014
-0.0003160345454545455	0.014727472122418563
-0.0003160145454545455	0.023824472325051707
-0.00031599454545454546	0.03656027260877783
-0.00031597454545454547	0.03292147252771795
-0.0003159545454545455	0.022005072284538317
-0.0003159345454545455	0.025643872365598196
-0.0003159145454545455	0.04019907268981124
-0.00031589454545454546	0.03474087256823465
-0.00031587454545454547	0.027463272406128135
-0.0003158545454545455	0.031102072487188014
-0.0003158345454545455	0.02018567224400838
-0.0003158145454545455	0.031102072487168154
-0.00031579454545454546	0.034740872568218104
-0.00031577454545454547	0.018366272203478442
-0.0003157545454545455	0.027463272406128135
-0.0003157345454545455	0.03837967264930777
-0.0003157145454545455	0.04201847273036103
-0.00031569454545454545	0.03474087256824458
-0.00031567454545454546	0.03292147252771795
-0.0003156545454545455	0.03656027260877783
-0.0003156345454545455	0.05293487297354728
-0.0003156145454545455	0.04019907268983771
-0.00031559454545454545	0.04201847273036434
-0.00031557454545454546	0.04019907268983771
-0.00031555454545454547	0.03656027260877783
-0.0003155345454545455	0.025643872365598196
-0.0003155145454545455	0.03292147252771795
-0.0003154945454545455	0.03837967264929784
-0.00031547454545454546	0.04019907268981454
-0.00031545454545454547	0.027463272406128135
-0.0003154345454545455	0.03292147252771795
-0.0003154145454545455	0.029282672446658074
-0.0003153945454545455	0.04201847273034448
-0.00031537454545454546	0.020185672244031547
-0.00031535454545454547	0.03292147252771795
-0.0003153345454545455	0.04383787277089758
-0.0003153145454545455	0.029282672446658074
-0.0003152945454545455	0.020185672244024927
-0.00031527454545454545	0.014727472122454968
-0.00031525454545454546	0.03474087256824789
-0.0003152345454545455	0.025643872365598196
-0.0003152145454545455	0.025643872365598196
-0.0003151945454545455	0.03292147252771795
-0.00031517454545454545	0.02928267244668786
-0.00031515454545454546	0.04565727281142752
-0.00031513454545454547	0.027463272406128135
-0.0003151145454545455	0.04383787277089758
-0.0003150945454545455	0.04019907268983771
-0.0003150745454545455	0.029282672446677933
-0.00031505454545454546	0.04565727281142752
-0.00031503454545454547	0.029282672446658074
-0.0003150145454545455	0.03292147252771795
-0.0003149945454545455	0.03292147252771795
-0.0003149745454545455	0.04019907268982447
-0.00031495454545454546	0.018366272203514847
-0.00031493454545454547	0.03837967264930777
-0.0003149145454545455	0.03837967264930777
-0.0003148945454545455	0.04201847273036765
-0.0003148745454545455	0.04201847273036765
-0.00031485454545454545	0.029282672446658074
-0.00031483454545454546	0.029282672446658074
-0.0003148145454545455	0.029282672446658074
-0.0003147945454545455	0.03474087256824789
-0.0003147745454545455	0.03474087256824789
-0.00031475454545454545	0.04383787277088765
-0.00031473454545454546	0.03837967264930777
-0.00031471454545454547	0.03474087256824789
-0.0003146945454545455	0.02018567224400838
-0.0003146745454545455	0.031102072487188014
-0.0003146545454545455	0.03837967264929453
-0.00031463454545454546	0.014727472122418563
-0.00031461454545454547	0.023824472325068256
-0.0003145945454545455	0.03292147252771795
-0.0003145745454545455	0.031102072487188014
-0.0003145545454545455	0.025643872365608125
-0.00031453454545454546	0.016546872162961742
-0.00031451454545454547	0.023824472325068256
-0.0003144945454545455	0.03292147252771795
-0.0003144745454545455	0.03656027260877783
-0.0003144545454545455	0.029282672446671314
-0.00031443454545454545	0.02746327240615461
-0.00031441454545454547	0.04201847273036765
-0.0003143945454545455	0.025643872365598196
-0.0003143745454545455	0.027463272406128135
-0.0003143545454545455	0.04019907268981454
-0.00031433454545454545	0.029282672446661384
-0.00031431454545454546	0.031102072487188014
-0.0003142945454545455	0.04747667285195746
-0.0003142745454545455	0.027463272406128135
-0.0003142545454545455	0.03837967264930777
-0.00031423454545454545	0.04201847273035441
-0.00031421454545454546	0.03474087256824789
-0.00031419454545454547	0.031102072487188014
-0.0003141745454545455	0.012908072081888624
-0.0003141545454545455	0.03292147252771795
-0.0003141345454545455	0.027463272406138065
-0.00031411454545454546	0.031102072487191323
-0.00031409454545454547	0.03292147252771795
-0.0003140745454545455	0.02018567224400838
-0.0003140545454545455	0.011088672041358685
-0.0003140345454545455	0.03110207248715161
-0.00031401454545454546	0.02746327240614799
-0.00031399454545454547	0.03837967264930777
-0.0003139745454545455	0.03292147252771795
-0.0003139545454545455	0.031102072487188014
-0.0003139345454545455	0.031102072487188014
-0.00031391454545454545	0.031102072487178084
-0.00031389454545454546	0.025643872365598196
-0.0003138745454545455	0.03474087256824789
-0.0003138545454545455	0.03656027260877783
-0.0003138345454545455	0.03474087256824789
-0.00031381454545454545	0.031102072487181394
-0.00031379454545454546	0.027463272406128135
-0.00031377454545454547	0.031102072487188014
-0.0003137545454545455	0.02018567224400838
-0.0003137345454545455	0.03656027260877783
